ZibName,ConceptID_2017,ConceptName_2017,Codelists_2017,Change,ConceptID_2020,ConceptName_2020,Codelists_2020,Bits,Omschrijving,TypeChange,Impact_heen,TRANSLATIE_spec_heen,Impact_terug,TRANSLATIE_spec_terug
DOSScore,NL-CM:18.7.17,SnelGeemotioneerd,,geel: patch wijziging,NL-CM:18.7.17,SnelGeemotioneerd,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DOSScore,NL-CM:18.7.18,Hallucinaties,,geel: patch wijziging,NL-CM:18.7.18,Hallucinaties,,ZIB-1977,"Tekstwijziging aan defintie concept, zodat duidelijk is dat als een score niet bekend is voor een onderdeel dit score element leeg gelaten moet worden.",SIMPLE PATCH CHANGE,Low,,Low,
DrugsGebruik,NL-CM:7.4.1,DrugsGebruik,,oranje: minor change,NL-CM:7.4.1,DrugsGebruik,,ZIB-1181,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefintionCode  [blank] -> [228366006 Bevinding betreffende drugsgebruik],Medium,SCT DefintionCode  [228366006 Bevinding betreffende drugsgebruik] -> [blank]
DrugsGebruik,NL-CM:7.4.2,DrugsOfGeneesmiddelSoort,DrugsOfGeneesmiddelSoortCodelijst,groen: geen wijzigingen,NL-CM:7.4.2,DrugsOfGeneesmiddelSoort,DrugsOfGeneesmiddelSoortCodelijst,,,NO CHANGE,,,,
DrugsGebruik,NL-CM:7.4.3,DrugsGebruikStatus,DrugsGebruikStatusCodelijst,oranje: minor change,NL-CM:7.4.3,DrugsGebruikStatus,DrugsGebruikStatusCodelijst,ZIB-936,SNOMED CT Code voor huidig druggebruiker aangepast in DrugGebruikStatusCodelijst.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
DrugsGebruik,NL-CM:7.4.4,Toedieningsweg,ToedieningswegCodelijst,groen: geen wijzigingen,NL-CM:7.4.4,Toedieningsweg,ToedieningswegCodelijst,,,NO CHANGE,,,,
DrugsGebruik,NL-CM:7.4.5,WaarnemingGebruik,,groen: geen wijzigingen,NL-CM:7.4.5,WaarnemingGebruik,,,,NO CHANGE,,,,
DrugsGebruik,NL-CM:7.4.6,StartDatum,,groen: geen wijzigingen,NL-CM:7.4.6,StartDatum,,,,NO CHANGE,,,,
DrugsGebruik,NL-CM:7.4.7,StopDatum,,groen: geen wijzigingen,NL-CM:7.4.7,StopDatum,,,,NO CHANGE,,,,
DrugsGebruik,NL-CM:7.4.8,Hoeveelheid,,groen: geen wijzigingen,NL-CM:7.4.8,Hoeveelheid,,,,NO CHANGE,,,,
DrugsGebruik,NL-CM:7.4.9,Toelichting,,groen: geen wijzigingen,NL-CM:7.4.9,Toelichting,,,,NO CHANGE,,,,
Familieanamnese,NL-CM:6.1.1,Familieanamnese,,groen: geen wijzigingen,NL-CM:6.1.1,Familieanamnese,,,,,,,,
Familieanamnese,NL-CM:6.1.2,Datum,,groen: geen wijzigingen,NL-CM:6.1.2,Datum,,,,,,,,
Familieanamnese,NL-CM:6.1.3,Familielid,,groen: geen wijzigingen,NL-CM:6.1.3,Familielid,,,,,,,,
Familieanamnese,NL-CM:6.1.4,BiologischeRelatie,BiologischeRelatieCodelijst,groen: geen wijzigingen,NL-CM:6.1.4,BiologischeRelatie,BiologischeRelatieCodelijst,,,,,,,
Familieanamnese,NL-CM:6.1.5,Toelichting,,groen: geen wijzigingen,NL-CM:6.1.5,Toelichting,,,,,,,,
Familieanamnese,NL-CM:6.1.6,Aandoening,,groen: geen wijzigingen,NL-CM:6.1.6,Aandoening,,,,,,,,
Familieanamnese,NL-CM:6.1.7,Probleem,,groen: geen wijzigingen,NL-CM:6.1.7,Probleem,,,,,,,,
Familieanamnese,NL-CM:6.1.9,IsDoodsoorzaak,,groen: geen wijzigingen,NL-CM:6.1.9,IsDoodsoorzaak,,,,,,,,
Familieanamnese,NL-CM:6.1.10,OverlijdensIndicator,,groen: geen wijzigingen,NL-CM:6.1.10,OverlijdensIndicator,,,,,,,,
Familieanamnese,NL-CM:6.1.12,LeeftijdBijOverlijden,,groen: geen wijzigingen,NL-CM:6.1.12,LeeftijdBijOverlijden,,,,,,,,
FarmaceutischProduct,Medicatie zibs momenteel on hold,,,,Medicatie zibs momenteel on hold,,,,,,,,,
FLACCpijnScore,NL-CM:12.13.1,FLACCpijnScore,,oranje: minor change,NL-CM:12.13.1,FLACCpijnScore,,ZIB-926 ,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [108291000146105 FLACC-pijnmeetinstrument],Medium,SCT DefinitionCode [108291000146105 FLACC-pijnmeetinstrument] -> [blank]
FLACCpijnScore,NL-CM:12.13.2,TotaalScore,,oranje: minor change,NL-CM:12.13.2,TotaalScore,,ZIB-926 ,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,"SCT DefinitionCode [blank] -> [49091000146109 'faces, legs, activity, cry and consolability'-score]",Medium,"SCT DefinitionCode [49091000146109 'faces, legs, activity, cry and consolability'-score] -> [blank]"
FLACCpijnScore,NL-CM:12.13.3,Gezicht,GezichtCodelijst,oranje: minor change,NL-CM:12.13.3,Gezicht,GezichtCodelijst,ZIB-926 ,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12013003 FLACCpijnScore Gezicht],Medium,SCT DefinitionCode [12013003 FLACCpijnScore Gezicht] -> [blank]
FLACCpijnScore,NL-CM:12.13.4,Benen,BenenCodelijst,oranje: minor change,NL-CM:12.13.4,Benen,BenenCodelijst,ZIB-926 ,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12013004 FLACCpijnScore Benen],Medium,SCT DefinitionCode [12013004 FLACCpijnScore Benen] -> [blank]
FLACCpijnScore,NL-CM:12.13.5,Activiteit,ActiviteitCodelijst,oranje: minor change,NL-CM:12.13.5,Activiteit,ActiviteitCodelijst,ZIB-926 ,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12013005 FLACCpijnScore Activiteit],Medium,SCT DefinitionCode [12013005 FLACCpijnScore Activiteit] -> [blank]
FLACCpijnScore,NL-CM:12.13.6,Huilen,HuilenCodelijst,oranje: minor change,NL-CM:12.13.6,Huilen,HuilenCodelijst,ZIB-926 ,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12013006 FLACCpijnScore Huilen],Medium,SCT DefinitionCode [12013006 FLACCpijnScore Huilen] -> [blank]
FLACCpijnScore,NL-CM:12.13.9,Troostbaar,TroostbaarCodelijst,oranje: minor change,NL-CM:12.13.9,Troostbaar,TroostbaarCodelijst,ZIB-926 ,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [12013009 FLACCpijnScore Troostbaar],Medium,SCT DefinitionCode [12013009 FLACCpijnScore Troostbaar] -> [blank]
FLACCpijnScore,NL-CM:12.13.11,ScoreDatumTijd,,groen: geen wijzigingen,NL-CM:12.13.11,ScoreDatumTijd,,,,,,,,
FLACCpijnScore,NL-CM:12.13.12,Toelichting,,groen: geen wijzigingen,NL-CM:12.13.12,Toelichting,,,,,,,,
FunctieHoren,NL-CM:4.17.1,FunctieHoren,,groen: geen wijzigingen,NL-CM:4.17.1,FunctieHoren,,,,,,,,
FunctieHoren,NL-CM:4.17.2,Toelichting,,groen: geen wijzigingen,NL-CM:4.17.2,Toelichting,,,,,,,,LOINC: 48767-8 Annotation comment [Interpretation] Narrative
FunctieHoren,NL-CM:10.1.3,ProductType,HorenHulpmiddelTypeCodelijst,oranje: minor change,NL-CM:10.1.3,ProductType,HorenHulpmiddelTypeCodelijst,ZIB-732,Foutieve Snomed code aangepast in codelijst,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
FunctieHoren,NL-CM:4.17.3,HoorFunctie,HoorFunctieCodelijst,groen: geen wijzigingen,NL-CM:4.17.3,HoorFunctie,HoorFunctieCodelijst,,,,,,,SNOMED CT: 47078008 Gehoorfunctie
FunctieHoren,NL-CM:4.17.4,HorenHulpmiddel::MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:4.17.4,HorenHulpmiddel::MedischHulpmiddel,,,,,,,,SNOMED CT: 6012004 Hoortoestel
FunctieHoren,NL-CM:10.1.6,HulpmiddelAnatomischeLocatie,,groen: geen wijzigingen,NL-CM:10.1.6,HulpmiddelAnatomischeLocatie,,,,,,,,SNOMED CT: 363698007 Locatie van bevinding
FunctieZien,NL-CM:4.16.1,FunctieZien,,groen: geen wijzigingen,NL-CM:4.16.1,FunctieZien,,,,,,,,
FunctieZien,NL-CM:4.16.2,Toelichting,,groen: geen wijzigingen,NL-CM:4.16.2,Toelichting,,,,,,,,
FunctieZien,NL-CM:4.16.3,VisueleFunctie,VisueleFunctieCodelijst,groen: geen wijzigingen,NL-CM:4.16.3,VisueleFunctie,VisueleFunctieCodelijst,,,,,,,
FunctieZien,NL-CM:10.1.3,ProductType,ZienHulpmiddelTypeCodelijst,groen: geen wijzigingen,NL-CM:10.1.3,ProductType,ZienHulpmiddelTypeCodelijst,,,,,,,
FunctieZien,NL-CM:4.16.4,ZienHulpmiddel::MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:4.16.4,ZienHulpmiddel::MedischHulpmiddel,,,,,,,,
FunctioneleOfMentaleStatus,NL-CM:4.26.1,FunctioneleOfMentaleStatus,,groen: geen wijzigingen,NL-CM:4.26.1,FunctioneleOfMentaleStatus,,,,NO CHANGE,,,,
FunctioneleOfMentaleStatus,NL-CM:4.26.2,StatusNaam,StatusNaamICFCodelijst ; StatusNaamNOCCodelijst ; StatusNaamOMAHACodelijst ; StatusNaamSnomedCodelijst,oranje: minor change,NL-CM:4.26.2,StatusNaam,StatusNaamICFCodelijst ; StatusNaamNOCCodelijst [deprecated] ; StatusNaamOMAHACodelijst [deprecated] ; StatusNaamSnomedCodelijst,ZIB-1110 ; ZIB-1156,NOC en OMAHA codelijsten deprecated,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
FunctioneleOfMentaleStatus,NL-CM:4.26.3,StatusWaarde,"StatusWaardeICFCodelijst
StatusWaardeNOCCodelijst
StatusWaardeOMAHACodelijst
StatusWaardeSnomedCodelijst",geel: patch wijziging,NL-CM:4.26.3,StatusWaarde,"StatusWaardeICFCodelijst
StatusWaardeNOCCodelijst [deprecated]
StatusWaardeOMAHACodelijst [deprecated]
StatusWaardeSnomedCodelijst",ZIB-681,Tekst bij StatusWaarde aangepast,SIMPLE PATCH CHANGE,Low,,Low,
FunctioneleOfMentaleStatus,NL-CM:4.26.3,StatusWaarde,StatusWaardeICFCodelijst ; StatusWaardeNOCCodelijst ; StatusWaardeOMAHACodelijst ; StatusWaardeSnomedCodelijst,oranje: minor change,NL-CM:4.26.3,StatusWaarde,StatusWaardeICFCodelijst ; StatusWaardeNOCCodelijst [deprecated] ; StatusWaardeOMAHACodelijst [deprecated] ; StatusWaardeSnomedCodelijst,ZIB-1110 ; ZIB-1156,NOC en OMAHA codelijsten deprecated. Defintie van concept gewijzigd. ,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
FunctioneleOfMentaleStatus,NL-CM:4.26.4,Toelichting,,groen: geen wijzigingen,NL-CM:4.26.4,Toelichting,,,,NO CHANGE,,,,
FunctioneleOfMentaleStatus,NL-CM:4.26.5,Hulpmiddel::MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:4.26.5,Hulpmiddel::MedischHulpmiddel,,,,NO CHANGE,,,,
FunctioneleOfMentaleStatus,NL-CM:4.26.6,StatusDatum,,groen: geen wijzigingen,NL-CM:4.26.6,StatusDatum,,,,NO CHANGE,,,,
GebruiksInstructie,Medicatie zibs momenteel on hold,,,,Medicatie zibs momenteel on hold,,,,,,,,,
Gezinssituatie,NL-CM:7.13.1,Gezinssituatie,,oranje: minor change,NL-CM:7.13.1,Gezinssituatie,,ZIB-697,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [365470003 Bevinding betreffende gegevens over gezin en gezinssamenstelling],Medium,SCT DefinitionCode  [224130005 Household composition] -> [224118004 Number of offspring]
Gezinssituatie,NL-CM:7.13.2,AantalKinderen,,groen: geen wijzigingen,NL-CM:7.13.2,AantalKinderen,,,,,,,,
Gezinssituatie,NL-CM:7.13.3,Kind,,groen: geen wijzigingen,NL-CM:7.13.3,Kind,,,,,,,,
Gezinssituatie,NL-CM:7.13.4,Geboortedatum,,groen: geen wijzigingen,NL-CM:7.13.4,Geboortedatum,,,,,,,,
Gezinssituatie,NL-CM:7.13.5,Inwonend,,oranje: minor change,NL-CM:7.13.5,Inwonend,,ZIB-697,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [224525003 Number in household] -> [107541000146102 Child lives at home],Medium,SCT DefinitionCode  [107541000146102 Child lives at home] -> [224525003 Number in household]
Gezinssituatie,NL-CM:7.13.6,ToelichtingGezinssituatie,,groen: geen wijzigingen,NL-CM:7.13.6,ToelichtingGezinssituatie,,,,,,,,
Gezinssituatie,NL-CM:7.13.7,BurgerlijkeStaat,,groen: geen wijzigingen,NL-CM:7.13.7,BurgerlijkeStaat,,,,,,,,
Gezinssituatie,NL-CM:7.13.8,Gezinssamenstelling,GezinssamenstellingCodelijst,oranje: minor change,NL-CM:7.13.8,Gezinssamenstelling,GezinssamenstellingCodelijst,ZIB-697,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [224118004 Number of offspring] -> [224130005 Household composition],Medium,SCT DefintionCode [425401001 Pain intensity rating scale] -> [blank]
Gezinssituatie,NL-CM:7.13.9,AantalKinderenInwonend,,oranje: minor change,NL-CM:7.13.9,AantalKinderenInwonend,,ZIB-697,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [55811000146107 Number of children living at home],Medium,SCT DefintionCode [371525003 Clinical procedure report] -> [blank]
Gezinssituatie,NL-CM:7.13.10,Zorgtaak,,groen: geen wijzigingen,NL-CM:7.13.10,Zorgtaak,,,,,,,,
Gezinssituatie,NL-CM:7.13.11,**concept toegevoegd in 2020**,,rood: major change,NL-CM:7.13.11,ToelichtingKind,,ZIB-767,Toelichtingsveld bij container 'Kind' aan zib Gezinssituatie toegevoegd. ,CONCEPT ADDITION,Low,,High,IF [blank]source->target ELSE [toon en stuur de inhoud van dit data item als vrije tekst naar een 2017 ontvanger]
GezinssituatieKind,NL-CM:7.16.1,GezinssituatieKind,,oranje: minor change,NL-CM:7.16.1,GezinssituatieKind,,ZIB-697,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [55801000146105 Finding of family details and household composition of child],Medium,SCT DefinitionCode  [55801000146105 Finding of family details and household composition of child] -> [blank]
GezinssituatieKind,NL-CM:7.16.2,GezinssamenstellingKind,GezinssamenstellingKindCodelijst,oranje: minor change,NL-CM:7.16.2,GezinssamenstellingKind,GezinssamenstellingKindCodelijst,ZIB-697,Codelijst aangepast,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
GezinssituatieKind,NL-CM:7.16.3,OuderVerzorger::ContactPersoon,,groen: geen wijzigingen,NL-CM:7.16.3,OuderVerzorger::ContactPersoon,,,,,,,,
GezinssituatieKind,NL-CM:7.16.4,Kind,,groen: geen wijzigingen,NL-CM:7.16.4,Kind,,,,,,,,
GezinssituatieKind,NL-CM:7.16.5,Kind::Contactpersoon,,groen: geen wijzigingen,NL-CM:7.16.5,Kind::Contactpersoon,,,,,,,,
GezinssituatieKind,NL-CM:7.16.6,GeboortedatumKind,,groen: geen wijzigingen,NL-CM:7.16.6,GeboortedatumKind,,,,,,,,
GezinssituatieKind,NL-CM:7.16.7,AantalBroersEnZussen,,oranje: minor change,NL-CM:7.16.7,AantalBroersEnZussen,,ZIB-697,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [224095004 Number of siblings],Medium,SCT DefinitionCode  [224095004 Number of siblings] -> [blank]
GezinssituatieKind,NL-CM:7.16.8,BroerOfZus,,groen: geen wijzigingen,NL-CM:7.16.8,BroerOfZus,,,,,,,,
GezinssituatieKind,NL-CM:7.16.9,BroerOfZus::Contactpersoon,,groen: geen wijzigingen,NL-CM:7.16.9,BroerOfZus::Contactpersoon,,,,,,,,
GezinssituatieKind,NL-CM:7.16.10,GeboortedatumZusBroer,,groen: geen wijzigingen,NL-CM:7.16.10,GeboortedatumZusBroer,,,,,,,,
GezinssituatieKind,NL-CM:7.16.11,Toelichting,,groen: geen wijzigingen,NL-CM:7.16.11,Toelichting,,,,,,,,
GlasgowComaScale,NL-CM:12.8.1,GlasgowComaScale,,groen: geen wijzigingen,NL-CM:12.8.1,GlasgowComaScale,,,,,,,,
GlasgowComaScale,NL-CM:12.8.2,GCS_Eyes,GCS_EyesCodelijst,groen: geen wijzigingen,NL-CM:12.8.2,GCS_Eyes,GCS_EyesCodelijst,,,,,,,
GlasgowComaScale,NL-CM:12.8.4,GCS_Motor,GCS_MotorCodelijst; GCS_MotorCodelijstBaby; GCS_MotorCodelijstKleuter,oranje: minor change,NL-CM:12.8.4,GCS_Motor,GCS_MotorCodelijst; GCS_MotorCodelijstBaby; GCS_MotorCodelijstKleuter,ZIB-1085 ; ZIB-1314,De Verbal en Motor waardenlijsten zijn vervangen door de waardenlijsten zoals vastgelegd in het Word document dat aan dit issue is toegevoegd. ,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
GlasgowComaScale,NL-CM:12.8.6,GCS_Verbal,GCS_VerbalCodelijst; GCS_VerbalCodelijstBaby; GCS_VerbalCodelijstKleuter,oranje: minor change,NL-CM:12.8.6,GCS_Verbal,GCS_VerbalCodelijst; GCS_VerbalCodelijstBaby; GCS_VerbalCodelijstKleuter,ZIB-1085 ; ZIB-1314,De Verbal en Motor waardenlijsten zijn vervangen door de waardenlijsten zoals vastgelegd in het Word document dat aan dit issue is toegevoegd. ,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
GlasgowComaScale,NL-CM:12.8.8,GlasgowComaScaleDatumTijd,,groen: geen wijzigingen,NL-CM:12.8.8,GlasgowComaScaleDatumTijd,,,,,,,,
GlasgowComaScale,NL-CM:12.8.9,Toelichting,,groen: geen wijzigingen,NL-CM:12.8.9,Toelichting,,,,,,,,
GlasgowComaScale,NL-CM:12.8.10,TotaalScore,,oranje: minor change,NL-CM:12.8.10,TotaalScore,,ZIB-1050,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [444323003 Modified Glasgow coma score],Medium,SCT DefinitionCode [444323003 Modified Glasgow coma score] -> [blank]
GlasgowComaScale,NL-CM:12.8.11,ConditiesTijdensMeting,ConditiesTijdensMetingCodelijst,groen: geen wijzigingen,NL-CM:12.8.11,ConditiesTijdensMeting,ConditiesTijdensMetingCodelijst,,,,,,,
Hartfrequentie,NL-CM:12.3.1,Hartfrequentie,,oranje: minor change,NL-CM:12.3.1,Hartfrequentie,,ZIB-1179,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [106066004 Bevinding betreffende hartritme en/of hartfrequentie],Medium,SCT DefinitionCode [106066004 Bevinding betreffende hartritme en/of hartfrequentie] -> [blank]
Hartfrequentie,NL-CM:12.3.2,HartfrequentieWaarde,,oranje: minor change,NL-CM:12.3.2,HartfrequentieWaarde,,ZIB-1179,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [364075005 Hartslagfrequentie],Medium,SCT DefinitionCode [364075005 Hartslagfrequentie] -> [blank]
Hartfrequentie,NL-CM:12.3.3,Toelichting,,groen: geen wijzigingen,NL-CM:12.3.3,Toelichting,,,,,,,,
Hartfrequentie,NL-CM:12.3.4,HartfrequentieDatumTijd,,groen: geen wijzigingen,NL-CM:12.3.4,HartfrequentieDatumTijd,,,,,,,,
Hartfrequentie,NL-CM:12.3.5,HartslagRegelmatigheid,HartslagRegelmatigheidCodelijst,oranje: minor change,NL-CM:12.3.5,HartslagRegelmatigheid,HartslagRegelmatigheidCodelijst,ZIB-1179,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [301112006 Bevinding betreffende hartritme],Medium,SCT DefinitionCode [301112006 Bevinding betreffende hartritme] -> [blank]
Hartfrequentie,NL-CM:12.3.5,HartslagRegelmatigheid,HartslagRegelmatigheidCodelijst,oranje: minor change,NL-CM:12.3.5,HartslagRegelmatigheid,HartslagRegelmatigheidCodelijst,ZIB-732,Deprecated item in waardelijst vervangen,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
Hartfrequentie,NL-CM:12.3.6,HartslagMeetMethode,HartslagMeetMethodeCodelijst,oranje: minor change,NL-CM:12.3.6,HartslagMeetMethode,HartslagMeetMethodeCodelijst,ZIB-1179,SNOMED CT DefintionCode concept aangepast,TERMINOLOGY MAPPING CONCEPT CHANGE ,Medium,SCT DefinitionCode [blank] -> [315306007 Onderzoek per methode],Medium,SCT DefinitionCode [315306007 Onderzoek per methode] -> [blank]
Hartfrequentie,NL-CM:12.3.6,HartslagMeetMethode,HartslagMeetMethodeCodelijst,oranje: minor change,NL-CM:12.3.6,HartslagMeetMethode,HartslagMeetMethodeCodelijst,ZIB-509,Bij nl.zorg.Hartfrequentie is de meetmethode 'Palpatie' op deprecated gezet.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
Hartfrequentie,NL-CM:12.3.7,**concept toegevoegd in 2020**,,rood: major change,NL-CM:12.3.7,InterpretatieFrequentie,InterpretatieFrequentieCodelijst,ZIB-881,Extra item HartslagSnelheid (CD) met waardelijst toegevoegd,CONCEPT ADDITION,Low,,High,IF [blank]source->target ELSE [toon en stuur de inhoud van dit data item als vrije tekst naar een 2017 ontvanger]
Huidaandoening,NL-CM:19.3.1,Huidaandoening,,groen: geen wijzigingen,NL-CM:19.3.1,Huidaandoening,,,,,,,,
Huidaandoening,NL-CM:19.3.2,SoortAandoening,SoortAandoeningCodelijst,groen: geen wijzigingen,NL-CM:19.3.2,SoortAandoening,SoortAandoeningCodelijst,,,,,,,
Huidaandoening,NL-CM:19.3.3,OntstaansDatum,,groen: geen wijzigingen,NL-CM:19.3.3,OntstaansDatum,,,,,,,,
Huidaandoening,NL-CM:19.3.4,AnatomischeLocatie,HuidaandoeningAnatomischeLocatieCodelijst,oranje: minor change,NL-CM:19.1.14,Locatie,LocatieCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [HuidaandoeningAnatomischeLocatieCodelijst]->[LocatieCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.1--20200901000000)],Medium,codelist [LocatieCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.1--20200901000000)]->[HuidaandoeningAnatomischeLocatieCodelijst]
Huidaandoening,NL-CM:19.3.6,Toelichting,,groen: geen wijzigingen,NL-CM:19.3.6,Toelichting,,,,,,,,
Huidaandoening,NL-CM:19.3.7,Oorzaak::Probleem,,groen: geen wijzigingen,NL-CM:19.3.7,Oorzaak::Probleem,,,,,,,,
Huidaandoening,NL-CM:19.3.8,Lateraliteit,HuidaandoeningLateraliteitCodelijst,oranje: minor change,NL-CM:19.1.14,Lateraliteit,LateraliteitCodelijst,ZIB-1116,nieuwe verwijzing naar sub-bouwsteen anatomischeLocatie,CHANGE TO SUB HCIM,Medium,codelist [HuidaandoeningLateraliteitCodelijst]->[LateraliteitCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.2--20200901000000)],Medium,codelist [LateraliteitCodelijst (http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.7.2--20200901000000)]->[HuidaandoeningLateraliteitCodelijst]
HulpVanAnderen,NL-CM:3.2.1,HulpVanAnderen,,groen: geen wijzigingen,NL-CM:3.2.1,HulpVanAnderen,,,,,,,,
HulpVanAnderen,NL-CM:3.2.2,Frequentie,,groen: geen wijzigingen,NL-CM:3.2.2,Frequentie,,,,,,,,
HulpVanAnderen,NL-CM:3.2.3,Aard,,groen: geen wijzigingen,NL-CM:3.2.3,Aard,,,,,,,,
HulpVanAnderen,NL-CM:3.2.4,Toelichting,,groen: geen wijzigingen,NL-CM:3.2.4,Toelichting,,,,,,,,
HulpVanAnderen,NL-CM:3.2.5,Hulpverlener,,geel: patch wijziging,NL-CM:3.2.5,Hulpverlener,,ZIB-696,"Conceptvertaling van Hulpverlener, Aid veranderen naar : Care Aide",SIMPLE PATCH CHANGE (EN),Low,,Low,
HulpVanAnderen,NL-CM:3.2.6,Zorgverlener,,groen: geen wijzigingen,NL-CM:3.2.6,Zorgverlener,,,,,,,,
HulpVanAnderen,NL-CM:3.2.7,Mantelzorger::Contactpersoon,,groen: geen wijzigingen,NL-CM:3.2.7,Mantelzorger::Contactpersoon,,,,,,,,
HulpVanAnderen,NL-CM:3.2.8,Zorgaanbieder,,groen: geen wijzigingen,NL-CM:3.2.8,Zorgaanbieder,,,,,,,,
HulpVanAnderen,NL-CM:3.2.9,SoortHulp,SoortHulpCodelijst,groen: geen wijzigingen,NL-CM:3.2.9,SoortHulp,SoortHulpCodelijst,,,,,,,
Infuus,NL-CM:10.2.1,Infuus,,groen: geen wijzigingen,NL-CM:10.2.1,Infuus,,,,,,,,
Infuus,NL-CM:10.2.2,InfuusVloeistof::MedicatieToediening2,,groen: geen wijzigingen,NL-CM:10.2.2,InfuusVloeistof::MedicatieToediening2,,,,,,,,
Infuus,NL-CM:10.1.3,ProductType,InfuuskatheterTypeCodelijst,oranje: minor change,NL-CM:10.1.3,ProductType,InfuuskatheterTypeCodelijst,ZIB-845,In de codelijst had een concept (Subcutaan infuus) nog de code tbd.Hiervoor is nu de code 465504007  aan toegekend.,VALUESET CHANGES,Low,valuesets 2017 -> valueset 2020 regel,Medium,valuesets 2017 <- valueset 2020 regel
Infuus,NL-CM:10.2.3,Infuuskatheter::MedischHulpmiddel,,groen: geen wijzigingen,NL-CM:10.2.3,Infuuskatheter::MedischHulpmiddel,,,,,,,,
